,Artist,Artist ID,Album,Album ID,Song,Song ID
4976,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Highly Intoxicated,spotify:album:0Y6JN2SuCzSvumQzxNy2YK,Call My Lawyer,spotify:track:30Qwt7KfNNHGBlVb3dY4G8
4977,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Highly Intoxicated,spotify:album:0Y6JN2SuCzSvumQzxNy2YK,Up There (feat. Ykom),spotify:track:55YvZ30os9EdyRenLKRrwt
4978,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Highly Intoxicated,spotify:album:0Y6JN2SuCzSvumQzxNy2YK,Watch Money Fall (feat. Rick Ross & Project Pat),spotify:track:5fjEwnEf0ZtFVdAa5qRWzf
4979,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Highly Intoxicated,spotify:album:0Y6JN2SuCzSvumQzxNy2YK,Always High (feat. Wiz Khalifa),spotify:track:3HviEufHbBv65TYB6wG1O9
4980,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Highly Intoxicated,spotify:album:0Y6JN2SuCzSvumQzxNy2YK,Petty (feat. Project Pat & Go),spotify:track:3Ody0PrKpBPs4YpVnYlgpW
4981,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Highly Intoxicated,spotify:album:0Y6JN2SuCzSvumQzxNy2YK,Get Back,spotify:track:74I8LvfuihMbSUnLSnfMpf
4982,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Highly Intoxicated,spotify:album:0Y6JN2SuCzSvumQzxNy2YK,What Did I Do,spotify:track:0zxvxjIwJsX4DylNBWToTh
4983,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Gas Face,spotify:album:0im44QI7ecWmN6d2U1aZA9,Intro,spotify:track:13RlfjDdmWyMcdyhNjpf5i
4984,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Gas Face,spotify:album:0im44QI7ecWmN6d2U1aZA9,One of Them,spotify:track:7igQMspZF84KPcoTB5dfU1
4985,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Gas Face,spotify:album:0im44QI7ecWmN6d2U1aZA9,How I'm Coming,spotify:track:2JA6TajcIVBAbMUyMBZelS
4986,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Gas Face,spotify:album:0im44QI7ecWmN6d2U1aZA9,No Look,spotify:track:4hSUa4iNM4jnqEGpG0nlq3
4987,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Gas Face,spotify:album:0im44QI7ecWmN6d2U1aZA9,I Ain't Havin' It (feat. Yung Nudy),spotify:track:3T7Kc0XbkPmIVQG40khMpt
4988,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Gas Face,spotify:album:0im44QI7ecWmN6d2U1aZA9,Army Green & Navy Blue (feat. Lil Wayne),spotify:track:2z7VgRo2731X48exVsDafS
4989,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Gas Face,spotify:album:0im44QI7ecWmN6d2U1aZA9,Gone Be There,spotify:track:6yvt8SKb5Emu7SZtw0y6id
4990,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Gas Face,spotify:album:0im44QI7ecWmN6d2U1aZA9,Focus,spotify:track:0r3mCHHAtNHumOai5tvdiN
4991,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Gas Face,spotify:album:0im44QI7ecWmN6d2U1aZA9,Leanin' (feat. Chris Brown & Quavo),spotify:track:22JWZ9GU6Lm8l4WYnyIGKT
4992,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Gas Face,spotify:album:0im44QI7ecWmN6d2U1aZA9,Im so North Memphis,spotify:track:2Uno3ITUurLNmlFMht51gg
4993,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang Forever,spotify:album:4dNCU61eX9VsU8n0xdugu2,Where The Justice At,spotify:track:5tgpFE1lKXu6NctN5hR5lb
4994,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang Forever,spotify:album:4dNCU61eX9VsU8n0xdugu2,Mansion,spotify:track:6ClueTG3MKmXyqLuo2ZIa5
4995,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang Forever,spotify:album:4dNCU61eX9VsU8n0xdugu2,Blue Bentley,spotify:track:1PAHRwp2VrTIFSSZWQu9L9
4996,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang Forever,spotify:album:4dNCU61eX9VsU8n0xdugu2,Act,spotify:track:0hmGVo5TKzXcV342bUElLo
4997,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang Forever,spotify:album:4dNCU61eX9VsU8n0xdugu2,Wet,spotify:track:7aLCTIhcPQKszPP9k93as4
4998,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang Forever,spotify:album:4dNCU61eX9VsU8n0xdugu2,Back Out,spotify:track:4Gnsjv9bDOI1ZxCTs8aKIQ
4999,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang Forever,spotify:album:4dNCU61eX9VsU8n0xdugu2,Winnin,spotify:track:3PpUQtQXwraGpiUhfP7QnB
5000,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang Forever,spotify:album:4dNCU61eX9VsU8n0xdugu2,Green,spotify:track:7lxOc6EdqJhZjyCN43tUkv
5001,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang Forever,spotify:album:4dNCU61eX9VsU8n0xdugu2,Enjoy,spotify:track:7awmfHUwASoDLaLDlT2OUB
5002,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang Forever,spotify:album:4dNCU61eX9VsU8n0xdugu2,One Minute,spotify:track:3kofuh6b6oQjyyCmBxGmnH
5003,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,Trap (feat. Gucci Mane & Peewee Longway),spotify:track:3CGFjVtW9L5OYLSuYztUFn
5004,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,Ga Damn,spotify:track:65xxHL42KqBN7HyhvgCVwG
5005,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,Plenty (feat. Que.),spotify:track:2NDUDcd2leI9vCE72fPGjs
5006,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,Feeling Like Obama,spotify:track:1RtQgsGt3hpxniYyWEtEup
5007,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,Lotto,spotify:track:5RLzRNlWqY3BolVFovtKwa
5008,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,Whatcha Gone Do,spotify:track:1kmGRSla6Qtifj6LJquyUb
5009,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,Choppa,spotify:track:5OAlcAeQIVEZwoewKoZ72z
5010,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,I Wonder,spotify:track:2NIaSUiUsz6gaNdHT3iiWF
5011,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,Lou Will,spotify:track:67jqwTBKS1NuHscVDIuOgC
5012,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,It's Ok,spotify:track:2OFNm9Z6PisAEpr4YeN920
5013,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,Super Fire,spotify:track:6TqlAvm6yqJL0BAHI4gvpv
5014,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,Panties (feat. Jeremih),spotify:track:6YhsTDHcCEFinMLdNL2kQQ
5015,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,What I Call It,spotify:track:4zkYPmOzg7FX6kuWMEBZ7O
5016,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,Talk That Talk (feat. Wiz Khalifa & Project Pat),spotify:track:4Qf2P8WVfRhWi1TIyckgBV
5017,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,Outro,spotify:track:1x1tl8EUDMIjKfpuKIBgn6
5018,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,Baked Potato,spotify:track:5kbS6H4TeFgLsS04lbFXXd
5019,Juicy J,5gCRApTajqwbnHHPbr2Fpi,#MUSTBENICE,spotify:album:0pJpuwPcBXUMklRwzNhuE9,Lit (feat. Young Dolph & 21 Savage),spotify:track:6ijUxWKiMCNrzkZdBs5L6z
5020,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,Where the Justice At,spotify:track:28vv1hSEN8ITH8630QwZyg
5021,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,Mansion,spotify:track:2BEAJk2CCqD3bz5QPu2BX6
5022,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,Blue Bentley,spotify:track:588xgrngEDkOBwwn05pwQj
5023,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,Act,spotify:track:487JpIr6sI4DwXznuQsseY
5024,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,Wet,spotify:track:47VcVQmN7HdfvlGNUADDe4
5025,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,Back Out,spotify:track:1k2ET5ZoALgKBCU6dLxYuA
5026,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,Winnin',spotify:track:0zjPLwpR1aOKE5Xov4d13c
5027,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,Green Carpet,spotify:track:6jGp0qAiw3Ib5v0ZBax5jM
5028,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,Enjoy,spotify:track:2fSmvegae9KndaMM0AGndO
5029,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,One Minute,spotify:track:5573IHs1i5TgGCMkos1IxN
5030,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,Pressure,spotify:track:6xYHYrxVhc0V2Bsv2nAFdD
5031,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,Control,spotify:track:2z8Ivqnp1nWQAwlxdIDpFg
5032,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,Ol Skool,spotify:track:11gtD9hRobfY5fpSt4POYW
5033,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,Waste No Time,spotify:track:0PjeQYQul4vSdMdx8udZOa
5034,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,How It Go,spotify:track:1OlxQHIXeu2eMHJTVk7wZX
5035,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Lit in Ceylon,spotify:album:7uw3BhjfnDSF4kVSuukNyF,Road to Sri Lanka,spotify:track:1R6HEAHAJ8ZvcH71kreXOl
5036,Juicy J,5gCRApTajqwbnHHPbr2Fpi,O's to Oscars,spotify:album:4OgnDJ5POxZzjmDC5ig7eW,Intro,spotify:track:534jYxYn7wxthph68AEK0S
5037,Juicy J,5gCRApTajqwbnHHPbr2Fpi,O's to Oscars,spotify:album:4OgnDJ5POxZzjmDC5ig7eW,Durdy,spotify:track:222cwwLz6DWIgnYUXmjUOz
5038,Juicy J,5gCRApTajqwbnHHPbr2Fpi,O's to Oscars,spotify:album:4OgnDJ5POxZzjmDC5ig7eW,Re up Money,spotify:track:2kHCsOHFQuLYEgrM2v6HZe
5039,Juicy J,5gCRApTajqwbnHHPbr2Fpi,O's to Oscars,spotify:album:4OgnDJ5POxZzjmDC5ig7eW,Curve Dat,spotify:track:005nPJlT57I0ztrTyPCKFh
5040,Juicy J,5gCRApTajqwbnHHPbr2Fpi,O's to Oscars,spotify:album:4OgnDJ5POxZzjmDC5ig7eW,Yeah Nigga,spotify:track:4F77dFPzXMy5OiX0fcnbg2
5041,Juicy J,5gCRApTajqwbnHHPbr2Fpi,O's to Oscars,spotify:album:4OgnDJ5POxZzjmDC5ig7eW,Disrespectin' (feat. DC Young Fly),spotify:track:1HmPeGpKvh3XzvJhjfF9w2
5042,Juicy J,5gCRApTajqwbnHHPbr2Fpi,O's to Oscars,spotify:album:4OgnDJ5POxZzjmDC5ig7eW,Twrk Bit (feat. Project Pat),spotify:track:17l0DlYAiqjVxosBKsnv3b
5043,Juicy J,5gCRApTajqwbnHHPbr2Fpi,O's to Oscars,spotify:album:4OgnDJ5POxZzjmDC5ig7eW,Up (feat. Wiz Khalifa & Project Pat),spotify:track:0J6ptbmiOqLq5H4uKMXAdt
5044,Juicy J,5gCRApTajqwbnHHPbr2Fpi,O's to Oscars,spotify:album:4OgnDJ5POxZzjmDC5ig7eW,Beef,spotify:track:4RJhwR34wbbs7m3ZXYvnHy
5045,Juicy J,5gCRApTajqwbnHHPbr2Fpi,O's to Oscars,spotify:album:4OgnDJ5POxZzjmDC5ig7eW,You Can't,spotify:track:3feVWjTLb6a5ylPviSTxDV
5046,Juicy J,5gCRApTajqwbnHHPbr2Fpi,O's to Oscars,spotify:album:4OgnDJ5POxZzjmDC5ig7eW,Ain't No Holding Back,spotify:track:3NdYLfO6LFQRGFZEGUbcsF
5047,Juicy J,5gCRApTajqwbnHHPbr2Fpi,O's to Oscars,spotify:album:4OgnDJ5POxZzjmDC5ig7eW,I Ain't Fukin Witcha (feat. Logic),spotify:track:6XD621RhqxpQaWipNhDj3M
5048,Juicy J,5gCRApTajqwbnHHPbr2Fpi,O's to Oscars,spotify:album:4OgnDJ5POxZzjmDC5ig7eW,You Gotta See,spotify:track:3zD0TxXYROEKTzp96hDPeM
5049,Juicy J,5gCRApTajqwbnHHPbr2Fpi,O's to Oscars,spotify:album:4OgnDJ5POxZzjmDC5ig7eW,You and I (feat. Ty Dolla $ign),spotify:track:6biqzxv9adezSI7UMrb8Go
5050,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,100% Juice Intro,spotify:track:0tXX2B51RLlNNYej6BRpjW
5051,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,Mix It,spotify:track:0stYhLWrDFZLfg9fzZvXuA
5052,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,Beans and Lean,spotify:track:1CA756XvPyMfFhMa7ZiuxU
5053,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,Shut da Fuc Up,spotify:track:6CPTr11FfxWpGljZuCYs4d
5054,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,Aint No Rapper,spotify:track:35qUlXXn4ox0Ob4mnDaJR6
5055,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,You Knew,spotify:track:3SbMEausfHDS3BpDhZDfGX
5056,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,Scrape It,spotify:track:0i4IFxLiYYBTxZ7vgJDxXI
5057,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,Tap Back,spotify:track:7i3bv1UahctlH5rvLQyA8d
5058,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,Still,spotify:track:1P47JfmY8j24uLDLkCA1FQ
5059,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,Details,spotify:track:1VPQHXqEXsd2W8g8NIgpUP
5060,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,DJ Scream Interlude,spotify:track:5zQVyaTXdbpYiE6QZ9rmJY
5061,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,Film - Remix,spotify:track:71AbBElCuePxGEheHSEbp8
5062,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,Mrs. Mary Mack,spotify:track:1D7L9uLLUf5c6vb34fzblf
5063,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,Real,spotify:track:0ibmEuRL4tYUvtKjEqrSEr
5064,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,Touch da Sky First,spotify:track:6hXJ7ShX8yqRI3p5OhUaB9
5065,Juicy J,5gCRApTajqwbnHHPbr2Fpi,100% Juice,spotify:album:1nUDkuiI2zrnLNK9mXEBue,DJ Scream Outro,spotify:track:7rvTvAvDWy1GMSPE5h7wfD
5066,Juicy J,5gCRApTajqwbnHHPbr2Fpi,T.G,spotify:album:3GNW7rj4tXB9aRrrLMI4BG,Stoners Night 3,spotify:track:7zUGezhFrvh77ZbJY6UHrk
5067,Juicy J,5gCRApTajqwbnHHPbr2Fpi,T.G,spotify:album:3GNW7rj4tXB9aRrrLMI4BG,Throw Dem Racks,spotify:track:1cB700KhDOhqmp059Hgu6f
5068,Juicy J,5gCRApTajqwbnHHPbr2Fpi,T.G,spotify:album:3GNW7rj4tXB9aRrrLMI4BG,I'm Sicka,spotify:track:3ZNeL3vXD9XAgmaNQUGGl7
5069,Juicy J,5gCRApTajqwbnHHPbr2Fpi,T.G,spotify:album:3GNW7rj4tXB9aRrrLMI4BG,Already (feat. Rae Sremmurd),spotify:track:1D34fnfQHYPmIK4nTYiqEr
5070,Juicy J,5gCRApTajqwbnHHPbr2Fpi,T.G,spotify:album:3GNW7rj4tXB9aRrrLMI4BG,Don't Trust,spotify:track:2sC04kcnPwGq1LMeOnOQ0G
5071,Juicy J,5gCRApTajqwbnHHPbr2Fpi,T.G,spotify:album:3GNW7rj4tXB9aRrrLMI4BG,Workin Hard,spotify:track:4A8P8dke3C8xpUOZVmgS9l
5072,Juicy J,5gCRApTajqwbnHHPbr2Fpi,T.G,spotify:album:3GNW7rj4tXB9aRrrLMI4BG,Denna Bitch (feat. Project Pat),spotify:track:1Zj5sY56DSIaeIEIoIzjPt
5073,Juicy J,5gCRApTajqwbnHHPbr2Fpi,T.G,spotify:album:3GNW7rj4tXB9aRrrLMI4BG,Film (feat. Future),spotify:track:0b4gtb0ncOJ7r54eP9MYlR
5074,Juicy J,5gCRApTajqwbnHHPbr2Fpi,T.G,spotify:album:3GNW7rj4tXB9aRrrLMI4BG,All I Need (feat. K Kamp),spotify:track:1c4yGYet9Q4OhS883ya8LA
5075,Juicy J,5gCRApTajqwbnHHPbr2Fpi,T.G,spotify:album:3GNW7rj4tXB9aRrrLMI4BG,Smoked Out Dabbed Out,spotify:track:5zIfvHJwKaDbBdaLlF2zpJ
5076,Juicy J,5gCRApTajqwbnHHPbr2Fpi,T.G,spotify:album:3GNW7rj4tXB9aRrrLMI4BG,Don't,spotify:track:5qrpPIRaNQgnzftWKhdIEd
5077,Juicy J,5gCRApTajqwbnHHPbr2Fpi,T.G,spotify:album:3GNW7rj4tXB9aRrrLMI4BG,Anybody,spotify:track:40P46F1wi6M6vOykSX2DlO
5078,Juicy J,5gCRApTajqwbnHHPbr2Fpi,T.G,spotify:album:3GNW7rj4tXB9aRrrLMI4BG,Do It To Em (feat. Elle Varner),spotify:track:4MrHBXk0qVjpoDKK7BSV1P
5079,Juicy J,5gCRApTajqwbnHHPbr2Fpi,T.G,spotify:album:3GNW7rj4tXB9aRrrLMI4BG,Deep Down Sout (feat. Project Pat),spotify:track:5ojwwHPUSYkcFrKA6ysCpD
5080,Juicy J,5gCRApTajqwbnHHPbr2Fpi,T.G,spotify:album:3GNW7rj4tXB9aRrrLMI4BG,Whole Thang (feat. Wiz Khalifa),spotify:track:2wH6mVXJ6fHg1kJ12NNxoX
5081,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang 2,spotify:album:0A4cE27E3S26VrAzkGw26m,Decision,spotify:track:6vE7G2RVyoy3GGph5ZjvWG
5082,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang 2,spotify:album:0A4cE27E3S26VrAzkGw26m,Whole Thang,spotify:track:78KWMjWUKSr54x4oRPsz7P
5083,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang 2,spotify:album:0A4cE27E3S26VrAzkGw26m,Refresh (feat. Ty Dolla $ign),spotify:track:0k7WKbdDiQeq7Y5Exn2pVP
5084,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang 2,spotify:album:0A4cE27E3S26VrAzkGw26m,Stoners Night 3,spotify:track:5HUXmUaTbmSbfmhb0QSWnY
5085,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang 2,spotify:album:0A4cE27E3S26VrAzkGw26m,Smoke Chambers,spotify:track:5y1dYqn7k7AMpCdzo7wvhH
5086,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang 2,spotify:album:0A4cE27E3S26VrAzkGw26m,Already (feat. Rae Sremund),spotify:track:3qSyGihArIVDVPFzmks5wA
5087,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang 2,spotify:album:0A4cE27E3S26VrAzkGw26m,Denna B**ch (feat. Project Pat),spotify:track:3IrSOHs0qkeV4COxhDmXfd
5088,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang 2,spotify:album:0A4cE27E3S26VrAzkGw26m,Deep Down South (feat. Project Pat),spotify:track:4uHM2K9HhBhWlkk3bOocfw
5089,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang 2,spotify:album:0A4cE27E3S26VrAzkGw26m,Don't,spotify:track:4BEg6UoyYHwpA9JM8dg5T2
5090,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang 2,spotify:album:0A4cE27E3S26VrAzkGw26m,Beautiful People,spotify:track:5l9EPtwV6ODJWVcrDlgh3C
5091,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,Intro,spotify:track:7zTtryrTOSnGY5H3iyt9bd
5092,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,Stoners Night,spotify:track:6Ai11ea9AqwiOFYPrUacYd
5093,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,Throw Dem Racks,spotify:track:3w2elRN6IOmnlX8yEiione
5094,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,I'm Sicka,spotify:track:79od26L63uc0bharqrCkcQ
5095,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,Already (feat. Rae Sremmurd),spotify:track:7kNAfElOSojBq8CuTGxKp7
5096,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,Don't Trust,spotify:track:1ixBS4pINM2H81D7R8ndND
5097,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,Workin' Hard,spotify:track:5LOkRLcZ69lviiKyU3zkj2
5098,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,Denna Bitch (feat. Project Pat),spotify:track:3JkFlyrLWylp8Q8zCnfkua
5099,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,Film (feat. Future),spotify:track:0THQd5bmIGAhlMEd42WF48
5100,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,All I Need (feat. K Camp),spotify:track:550m8L591Vm5RrpSqi2z0V
5101,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,Don't,spotify:track:2tFa1P6yXUfWMEDgOFp8gJ
5102,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,Anybody,spotify:track:3E9JiiVijlra0vXXNP1Ei8
5103,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,Do It to Em (feat. Elle Varner),spotify:track:2Vpg2xh9mDF73i26JnPqP8
5104,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,Deep Down South (feat. Project Pat),spotify:track:6WxAjH9d8qoQl1mq88wo4g
5105,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,Whole Thang (feat. Wiz Khalifa),spotify:track:60873WuUTZGYCP02INu5c9
5106,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Blue Dream & Lean 2,spotify:album:1MhdcGRzgqDEk3hg9RlbbY,Outro,spotify:track:0QMOCiqPmWDuF3TgQsTzcx
5107,Ty Dolla Sign,7c0XG5cIJTrrAgEC3ULPiq,Cheers to the Best Memories,spotify:album:6crOq6bfExRJVI94xAbpNF,Memories,spotify:track:0CSRScmx3oJaB3UAQDUZfJ
